Dates,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y,Category
7/13/2003 15:00,LOST PROPERTY,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
10/5/2012 22:45,GRAND THEFT OF PROPERTY,Friday,CENTRAL,NONE,BAY ST / TAYLOR ST,-122.4152454,37.80541652,LARCENY/THEFT
6/6/2010 15:00,STOLEN AUTOMOBILE,Sunday,RICHMOND,NONE,2600 Block of FULTON ST,-122.4600406,37.77415197,VEHICLE THEFT
7/7/2004 23:45,SOLICITS FOR ACT OF PROSTITUTION,Wednesday,NORTHERN,JUVENILE BOOKED,VAN NESS AV / BUSH ST,-122.4219495,37.78848815,PROSTITUTION
7/1/2012 12:00,COURTESY REPORT,Sunday,INGLESIDE,UNFOUNDED,100 Block of KINGSTON ST,-122.4218362,37.7414839,NON-CRIMINAL
9/7/2013 0:01,BATTERY,Saturday,CENTRAL,NONE,600 Block of GEARY ST,-122.4139888,37.78656854,ASSAULT
2/26/2011 12:00,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,NON-CRIMINAL
10/2/2009 1:04,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.4351501,37.76175972,DRUG/NARCOTIC
6/14/2007 12:31,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.4130699,37.78202043,DRUG/NARCOTIC
7/13/2005 20:00,SUSPICIOUS OCCURRENCE,Wednesday,TARAVAL,NONE,2500 Block of 21ST AV,-122.4775683,37.74014556,SUSPICIOUS OCC
5/21/2005 22:08,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.4136093,37.78469691,OTHER OFFENSES
3/4/2015 9:40,GRAND THEFT FROM A BUILDING,Wednesday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4052948,37.78630722,LARCENY/THEFT
1/1/2006 13:00,THREATS AGAINST LIFE,Sunday,INGLESIDE,"ARREST, BOOKED",200 Block of ONONDAGA AV,-122.4419722,37.72300044,ASSAULT
6/25/2012 17:45,PEDDLING WITHOUT A LICENSE,Monday,SOUTHERN,"ARREST, CITED",2ND ST / KING ST,-122.3895953,37.7798612,OTHER OFFENSES
4/2/2014 17:56,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,BAYVIEW,"ARREST, CITED",3RD ST / EVANS AV,-122.3879274,37.74270308,DRUG/NARCOTIC
10/6/2012 17:20,"BURGLARY, VEHICLE, ATT. (ARREST MADE)",Saturday,NORTHERN,"ARREST, BOOKED",1500 Block of GOUGH ST,-122.4251623,37.7873548,BURGLARY
9/4/2008 17:21,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,BAYVIEW,NONE,0 Block of DAKOTA ST,-122.3956354,37.75356457,DRUG/NARCOTIC
7/25/2004 9:25,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,BAYVIEW,"ARREST, BOOKED",PALOU AV / 3RD ST,-122.3909717,37.73401522,DRUG/NARCOTIC
5/12/2004 21:20,MISSING JUVENILE,Wednesday,INGLESIDE,NONE,600 Block of PRENTISS ST,-122.4124659,37.73523836,MISSING PERSON
4/5/2010 14:00,GRAND THEFT FROM LOCKED AUTO,Monday,RICHMOND,NONE,PIERCE ST / SUTTER ST,-122.4365588,37.785667,LARCENY/THEFT
11/15/2008 15:00,STOLEN AUTOMOBILE,Saturday,PARK,NONE,WALLER ST / CLAYTON ST,-122.4483914,37.7688641,VEHICLE THEFT
5/19/2010 23:00,SUSPICIOUS OCCURRENCE,Wednesday,MISSION,NONE,3000 Block of 16TH ST,-122.4207629,37.76504034,SUSPICIOUS OCC
5/5/2011 0:01,"FORGERY, NOTES",Thursday,NORTHERN,PROSECUTED BY OUTSIDE AGENCY,100 Block of MARINA BL,-122.4348302,37.80552469,FORGERY/COUNTERFEITING
8/27/2006 13:23,BATTERY,Sunday,INGLESIDE,"ARREST, BOOKED",100 Block of OXFORD ST,-122.4201899,37.72793381,ASSAULT
4/29/2014 0:23,GRAND THEFT FROM LOCKED AUTO,Tuesday,MISSION,NONE,0 Block of SEWARD ST,-122.440442,37.75834826,LARCENY/THEFT
5/31/2003 12:53,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,MISSION,"ARREST, CITED",MISSION ST / 16TH ST,-122.4196718,37.76505012,OTHER OFFENSES
1/8/2009 19:00,GRAND THEFT AUTO STRIP,Thursday,TARAVAL,NONE,2100 Block of 30TH AV,-122.487869,37.74717153,LARCENY/THEFT
9/2/2014 0:01,LOST PROPERTY,Tuesday,NORTHERN,NONE,300 Block of BUCHANAN ST,-122.4271412,37.7727725,NON-CRIMINAL
3/21/2015 18:00,STOLEN AUTOMOBILE,Saturday,TARAVAL,NONE,600 Block of IRVING ST,-122.4647226,37.76416172,VEHICLE THEFT
11/2/2010 16:42,VIOLATION OF MUNICIPAL POLICE CODE,Tuesday,PARK,"ARREST, BOOKED",500 Block of DIVISADERO ST,-122.4378228,37.77452165,OTHER OFFENSES
2/21/2003 10:00,INFLICT INJURY ON COHABITEE,Friday,INGLESIDE,NONE,5300 Block of DIAMOND HEIGHTS BL,-122.4362669,37.74277156,ASSAULT
10/16/2009 22:51,AIDED CASE,Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
5/16/2009 23:59,GRAND THEFT BICYCLE,Saturday,MISSION,NONE,MARKET ST / CHURCH ST,-122.42895,37.76750273,LARCENY/THEFT
2/11/2011 1:15,FOUND PROPERTY,Friday,SOUTHERN,NONE,300 Block of 5TH ST,-122.4020465,37.77927235,NON-CRIMINAL
1/8/2008 17:30,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,BAYVIEW,NONE,2200 Block of JERROLD AV,-122.3995003,37.7445903,BURGLARY
9/21/2006 23:00,PETTY THEFT FROM LOCKED AUTO,Thursday,TARAVAL,NONE,1400 Block of EUCALYPTUS DR,-122.4866315,37.73089638,LARCENY/THEFT
10/18/2010 9:53,"AIDED CASE, MENTAL DISTURBED",Monday,TARAVAL,PSYCHOPATHIC CASE,1500 Block of JUDAH ST,-122.4786132,37.76168393,NON-CRIMINAL
4/8/2011 16:56,LOITERING WHERE NARCOTICS ARE SOLD/USED,Friday,TENDERLOIN,"ARREST, BOOKED",MCALLISTER ST / LEAVENWORTH ST,-122.4136794,37.78092583,DRUG/NARCOTIC
6/10/2003 18:00,"CHECKS, MAKE OR PASS FICTITIOUS",Tuesday,NORTHERN,NONE,1900 Block of SUTTER ST,-122.4318638,37.78620867,FORGERY/COUNTERFEITING
10/13/2009 18:00,GRAND THEFT FROM LOCKED AUTO,Tuesday,SOUTHERN,NONE,300 Block of BRANNAN ST,-122.3923158,37.7815803,LARCENY/THEFT
8/8/2014 12:00,THREATS AGAINST LIFE,Friday,TARAVAL,NONE,1500 Block of SLOAT BL,-122.489714,37.73394977,ASSAULT
6/3/2010 8:16,COMMITTING PUBLIC NUISANCE,Thursday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.4101571,37.78429738,DISORDERLY CONDUCT
7/8/2003 12:45,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,MISSION,"ARREST, CITED",25TH ST / HAMPSHIRE ST,-122.4071425,37.75131016,OTHER OFFENSES
6/15/2006 12:00,LOST PROPERTY,Thursday,NORTHERN,NONE,500 Block of LARKIN ST,-122.417504,37.78284509,NON-CRIMINAL
1/1/2011 0:01,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,CENTRAL,NONE,600 Block of DAVIS ST,-122.3984478,37.79800372,ASSAULT
5/14/2003 17:15,DISTURBING THE PEACE,Wednesday,PARK,"ARREST, CITED",1300 Block of HAIGHT ST,-122.4445023,37.77026197,DISORDERLY CONDUCT
4/2/2013 6:13,WARRANT ARREST,Tuesday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,WARRANTS
11/29/2011 23:00,STOLEN AUTOMOBILE,Tuesday,NORTHERN,NONE,3600 Block of LYON ST,-122.4482784,37.80427189,VEHICLE THEFT
10/16/2003 20:21,VIOLATION OF MUNICIPAL CODE,Thursday,SOUTHERN,"ARREST, CITED",200 Block of HOWARD ST,-122.3938993,37.79030178,OTHER OFFENSES
3/20/2007 0:01,"FORGERY, NOTES",Tuesday,INGLESIDE,NONE,900 Block of BOSWORTH ST,-122.4371259,37.7340331,FORGERY/COUNTERFEITING
1/11/2012 15:44,WARRANT ARREST,Wednesday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / ELLIS ST,-122.4144332,37.78465763,WARRANTS
4/28/2014 17:00,GRAND THEFT FROM UNLOCKED AUTO,Monday,INGLESIDE,NONE,WHITTIER ST / MISSION ST,-122.4483762,37.71037355,LARCENY/THEFT
7/21/2003 1:10,LOITERING,Monday,NORTHERN,"ARREST, BOOKED",LARKIN ST / OFARRELL ST,-122.417904,37.78516709,LOITERING
4/7/2010 0:01,HARASSING PHONE CALLS,Wednesday,INGLESIDE,NONE,1600 Block of CAYUGA AV,-122.4471903,37.71591626,OTHER OFFENSES
9/8/2011 0:30,PETTY THEFT FROM A BUILDING,Thursday,MISSION,NONE,4100 Block of 18TH ST,-122.435563,37.76080106,LARCENY/THEFT
3/8/2014 21:30,GRAND THEFT FROM LOCKED AUTO,Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,LARCENY/THEFT
1/1/2011 8:00,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Saturday,INGLESIDE,NONE,4700 Block of MISSION ST,-122.4367498,37.72199158,OTHER OFFENSES
6/27/2006 7:00,"AIDED CASE, MENTAL DISTURBED",Tuesday,INGLESIDE,NONE,500 Block of ALEMANY BL,-122.4213053,37.73216388,NON-CRIMINAL
4/7/2006 0:10,"ROBBERY, ARMED WITH A GUN",Friday,PARK,NONE,15TH ST / NOE ST,-122.4332569,37.76586093,ROBBERY
2/25/2010 17:59,PETTY THEFT WITH PRIOR,Thursday,PARK,"ARREST, BOOKED",1500 Block of HAIGHT ST,-122.4477831,37.76995495,LARCENY/THEFT
2/3/2009 13:00,MISSING ADULT,Tuesday,PARK,LOCATED,0 Block of BEULAH ST,-122.450911,37.76753573,MISSING PERSON
8/20/2012 15:30,GRAND THEFT OF PROPERTY,Monday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,LARCENY/THEFT
1/11/2007 19:00,PETTY THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,900 Block of ELIZABETH ST,-122.4417422,37.75168928,LARCENY/THEFT
2/9/2005 0:46,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,BAYVIEW,NONE,1200 Block of FITZGERALD AV,-122.3922169,37.7215602,LARCENY/THEFT
10/29/2008 14:36,TRAFFIC VIOLATION ARREST,Wednesday,PARK,"ARREST, BOOKED",FELL ST / PIERCE ST,-122.4342944,37.77447475,OTHER OFFENSES
5/29/2008 5:51,"AIDED CASE, MENTAL DISTURBED",Thursday,TARAVAL,PSYCHOPATHIC CASE,2000 Block of 42ND AV,-122.5008596,37.74847008,NON-CRIMINAL
5/1/2008 12:30,SUSPICIOUS OCCURRENCE,Thursday,TARAVAL,NONE,2000 Block of 36TH AV,-122.4942918,37.74875853,SUSPICIOUS OCC
4/27/2015 1:10,GRAND THEFT FROM PERSON,Monday,MISSION,NONE,200 Block of 13TH ST,-122.4179492,37.76972086,LARCENY/THEFT
1/9/2006 22:29,ATTEMPTED HOMICIDE WITH A GUN,Monday,MISSION,NONE,20TH ST / BRYANT ST,-122.4097704,37.75919522,ASSAULT
2/26/2011 20:55,"PERMIT VIOLATION, POLICE (GENERAL)",Saturday,CENTRAL,"ARREST, CITED",GREEN ST / THE EMBARCADERONORTH ST,-122.398862,37.800781,OTHER OFFENSES
1/5/2015 13:08,"ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Monday,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.4153361,37.78543648,SEX OFFENSES FORCIBLE
12/31/2010 15:00,MISSING JUVENILE,Friday,BAYVIEW,LOCATED,0 Block of LEDYARD ST,-122.4021166,37.73323547,MISSING PERSON
2/18/2008 19:30,POSSESSION OF MARIJUANA FOR SALES,Monday,SOUTHERN,"ARREST, BOOKED",MARKET ST / JONES ST,-122.4119795,37.78090397,DRUG/NARCOTIC
12/22/2008 13:20,THREATS AGAINST LIFE,Monday,MISSION,JUVENILE BOOKED,2600 Block of FOLSOM ST,-122.4142401,37.75488801,ASSAULT
5/9/2010 17:48,BATTERY,Sunday,MISSION,COMPLAINANT REFUSES TO PROSECUTE,3000 Block of 24TH ST,-122.4138308,37.75257541,ASSAULT
4/6/2014 0:55,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,CENTRAL,"ARREST, CITED",BROADWAY ST / COLUMBUS AV,-122.4066697,37.79786417,OTHER OFFENSES
9/7/2013 2:00,LOST PROPERTY,Saturday,NORTHERN,NONE,400 Block of HAIGHT ST,-122.4296446,37.7722643,NON-CRIMINAL
1/1/2011 0:01,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,BAYVIEW,NONE,1300 Block of SHAFTER AV,-122.3860292,37.72844418,OTHER OFFENSES
7/7/2003 15:40,SUSPICIOUS PERSON,Monday,PARK,COMPLAINANT REFUSES TO PROSECUTE,500 Block of CENTRAL AV,-122.4444322,37.77463542,SUSPICIOUS OCC
12/26/2014 13:50,"SHOPLIFTING, FORCE AGAINST AGENT",Friday,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.4269556,37.76924706,ROBBERY
3/3/2015 11:00,LOST PROPERTY,Tuesday,NORTHERN,NONE,900 Block of GEARY ST,-122.4189184,37.78594073,NON-CRIMINAL
7/26/2009 18:47,AIDED CASE,Sunday,RICHMOND,JUVENILE ADMONISHED,6000 Block of GEARY BL,-122.4842162,37.78024091,NON-CRIMINAL
10/13/2014 14:40,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,INGLESIDE,NONE,100 Block of GAMBIER ST,-122.4220283,37.72745684,ASSAULT
11/2/2011 0:02,ROBBERY ON THE STREET WITH A GUN,Wednesday,NORTHERN,NONE,LOMBARD ST / GOUGH ST,-122.4278267,37.80088516,ROBBERY
8/18/2003 16:30,"VEHICLE, RECOVERED, AUTO",Monday,INGLESIDE,UNFOUNDED,300 Block of 27TH ST,-122.4280969,37.74677371,VEHICLE THEFT
2/21/2012 14:11,TRAFFIC VIOLATION,Tuesday,CENTRAL,"ARREST, CITED",GEARY ST / POWELL ST,-122.408231,37.78735949,OTHER OFFENSES
4/1/2015 19:08,TRAFFIC VIOLATION,Wednesday,CENTRAL,"ARREST, BOOKED",BROADWAY ST / DAVIS ST,-122.3986991,37.79888003,OTHER OFFENSES
4/24/2011 17:00,MISPLACED VEHICLE,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
12/14/2012 12:40,INVESTIGATIVE DETENTION,Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294,SUSPICIOUS OCC
8/25/2012 16:30,STOLEN AUTOMOBILE,Saturday,BAYVIEW,NONE,0 Block of UNIVERSITY ST,-122.4155449,37.72987565,VEHICLE THEFT
2/10/2010 20:00,INMATE/KEEPER OF HOUSE OF PROSTITUTION,Wednesday,TARAVAL,UNFOUNDED,4100 Block of JUDAH ST,-122.5064701,37.76034545,PROSTITUTION
1/11/2014 3:21,"MALICIOUS MISCHIEF, VANDALISM",Saturday,CENTRAL,NONE,1300 Block of PINE ST,-122.4180281,37.78988129,VANDALISM
2/9/2005 14:00,LOST PROPERTY,Wednesday,PARK,"ARREST, BOOKED",400 Block of STANYAN ST,-122.4544031,37.77381783,NON-CRIMINAL
12/10/2004 8:15,"DEATH REPORT, NATURAL CAUSES",Friday,TARAVAL,NONE,2400 Block of 42ND AV,-122.5003347,37.74100655,NON-CRIMINAL
1/25/2009 22:35,POSSESSION OF COCAINE,Sunday,CENTRAL,"ARREST, BOOKED",2100 Block of STOCKTON ST,-122.4102874,37.80556319,DRUG/NARCOTIC
6/14/2003 12:00,SUSPICIOUS OCCURRENCE,Saturday,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4137537,37.78373004,SUSPICIOUS OCC
5/17/2007 11:30,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,TURK ST / FRANKLIN ST,-122.422277,37.78175288,LARCENY/THEFT
9/19/2003 0:51,POSSESSION OF METH-AMPHETAMINE,Friday,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.4513144,37.76950461,DRUG/NARCOTIC
3/18/2015 12:12,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Wednesday,BAYVIEW,"ARREST, BOOKED",5000 Block of 3RD ST,-122.3912576,37.73278994,DRUG/NARCOTIC
1/24/2007 12:00,"CHECKS, MAKE OR PASS FICTITIOUS",Wednesday,SOUTHERN,NONE,900 Block of MISSION ST,-122.4079329,37.78150637,FORGERY/COUNTERFEITING
4/8/2012 0:30,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,MISSION,NONE,400 Block of VALENCIA ST,-122.422073,37.76612595,ASSAULT
9/19/2012 12:30,TRESPASSING,Wednesday,CENTRAL,NONE,300 Block of JEFFERSON ST,-122.418277,37.80796245,TRESPASS
9/1/2014 10:00,GRAND THEFT FROM A BUILDING,Monday,RICHMOND,NONE,1700 Block of LAKE ST,-122.4781851,37.78600023,LARCENY/THEFT
7/26/2011 8:00,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Tuesday,NORTHERN,NONE,400 Block of GOUGH ST,-122.423094,37.77710772,OTHER OFFENSES
5/5/2013 17:20,GRAND THEFT FROM LOCKED AUTO,Sunday,NORTHERN,NONE,2200 Block of BUSH ST,-122.4342876,37.78685936,LARCENY/THEFT
4/19/2015 22:00,"AIDED CASE, MENTAL DISTURBED",Sunday,SOUTHERN,NONE,900 Block of HOWARD ST,-122.4065085,37.78033132,NON-CRIMINAL
11/27/2003 23:05,POSSESSION OF BASE/ROCK COCAINE,Thursday,TENDERLOIN,"ARREST, BOOKED",0 Block of GOLDEN GATE AV,-122.4112651,37.78213927,DRUG/NARCOTIC
6/16/2006 14:30,MISSING JUVENILE,Friday,PARK,LOCATED,1100 Block of SCOTT ST,-122.4370994,37.78035222,MISSING PERSON
1/11/2007 23:59,DOMESTIC VIOLENCE,Thursday,BAYVIEW,NONE,1400 Block of VANDYKE AV,-122.3895881,37.72762656,SECONDARY CODES
4/3/2013 23:15,PETTY THEFT SHOPLIFTING,Wednesday,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.3994437,37.73017602,LARCENY/THEFT
6/4/2006 1:00,GRAND THEFT PICKPOCKET,Sunday,PARK,NONE,MARKET ST / CASTRO ST,-122.4351877,37.76267028,LARCENY/THEFT
10/28/2014 16:38,WARRANT ARREST,Tuesday,SOUTHERN,"ARREST, BOOKED",6TH ST / MISSION ST,-122.4087106,37.78097067,WARRANTS
3/10/2013 19:30,GRAND THEFT FROM LOCKED AUTO,Sunday,TARAVAL,NONE,1900 Block of OCEAN AV,-122.4625603,37.72529453,LARCENY/THEFT
5/13/2014 18:00,LOST PROPERTY,Tuesday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
7/27/2007 17:00,OBSCENE PHONE CALLS(S),Friday,BAYVIEW,NONE,900 Block of HOLLISTER AV,-122.3901995,37.71854819,OTHER OFFENSES
6/17/2010 10:14,DOMESTIC VIOLENCE,Thursday,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.4189184,37.78594073,SECONDARY CODES
8/27/2006 11:55,ENROUTE TO OUTSIDE JURISDICTION,Sunday,PARK,"ARREST, BOOKED",1500 Block of HAIGHT ST,-122.4477831,37.76995495,WARRANTS
10/29/2009 16:00,SALE OF COCAINE,Thursday,INGLESIDE,NONE,NAGLEE AV / MISSION ST,-122.4460915,37.71159251,DRUG/NARCOTIC
3/6/2009 3:00,PETTY THEFT FROM A BUILDING,Friday,MISSION,NONE,0 Block of GRANDVIEW AV,-122.4405971,37.75680079,LARCENY/THEFT
5/26/2004 20:30,SUSPICIOUS OCCURRENCE,Wednesday,NORTHERN,NONE,GALILEE LN / LAGUNA ST,-122.427781,37.78392372,SUSPICIOUS OCC
1/1/2012 0:01,GRAND THEFT FROM UNLOCKED AUTO,Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,LARCENY/THEFT
1/8/2007 14:10,DISTURBING THE PEACE,Monday,TARAVAL,NONE,1000 Block of OCEAN AV,-122.4536459,37.72327255,DISORDERLY CONDUCT
10/19/2006 18:10,MISSING ADULT,Thursday,BAYVIEW,NONE,1000 Block of FITZGERALD AV,-122.3883356,37.71928499,MISSING PERSON
1/8/2007 18:00,STOLEN TRUCK,Monday,TARAVAL,NONE,1300 Block of 38TH AV,-122.4973483,37.76171888,VEHICLE THEFT
12/11/2008 0:50,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.4142694,37.78420811,DRUG/NARCOTIC
5/4/2006 11:45,GRAND THEFT PICKPOCKET,Thursday,CENTRAL,NOT PROSECUTED,STOCKTON ST / CLAY ST,-122.4079047,37.79405897,LARCENY/THEFT
6/3/2005 0:20,RESISTING ARREST,Friday,CENTRAL,"ARREST, BOOKED",GRANT AV / UNION ST,-122.4075891,37.80063741,OTHER OFFENSES
7/29/2010 15:20,ENROUTE TO OUTSIDE JURISDICTION,Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,WARRANTS
2/19/2013 12:25,BATTERY OF A POLICE OFFICER,Tuesday,BAYVIEW,"ARREST, BOOKED",MISSOURI ST / WATCHMAN WY,-122.3957634,37.75562237,ASSAULT
12/1/2006 0:01,SUSPICIOUS OCCURRENCE,Friday,INGLESIDE,NONE,0 Block of CHAVES AV,-122.453279,37.74257112,SUSPICIOUS OCC
1/24/2003 16:10,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,TENDERLOIN,"ARREST, BOOKED",0 Block of POWELL ST,-122.4077071,37.78510345,DRUG/NARCOTIC
8/9/2006 0:01,THREATS AGAINST LIFE,Wednesday,SOUTHERN,NONE,10TH ST / MISSION ST,-122.4159112,37.77527215,ASSAULT
11/28/2012 0:20,WARRANT ARREST,Wednesday,BAYVIEW,"ARREST, BOOKED",BAY SHORE BL / INDUSTRIAL ST,-122.4069108,37.73796662,WARRANTS
6/2/2011 18:15,BATTERY,Thursday,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.3756052,37.73072152,ASSAULT
5/17/2012 17:30,GRAND THEFT OF PROPERTY,Thursday,SOUTHERN,NONE,300 Block of MISSION ST,-122.3962112,37.79076136,LARCENY/THEFT
11/27/2012 1:51,"RAPE, SPOUSAL",Tuesday,BAYVIEW,"ARREST, BOOKED",1500 Block of KIRKWOOD AV,-122.3888793,37.73748619,SEX OFFENSES FORCIBLE
9/18/2014 20:00,PETTY THEFT OF PROPERTY,Thursday,SOUTHERN,NONE,1200 Block of HOWARD ST,-122.4124474,37.77563367,LARCENY/THEFT
7/13/2011 10:58,POSSESSION OF BASE/ROCK COCAINE,Wednesday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4195204,37.76422894,DRUG/NARCOTIC
3/24/2007 0:41,ROBBERY ON THE STREET WITH A GUN,Saturday,SOUTHERN,NONE,100 Block of BRANNAN ST,-122.3890406,37.78432123,ROBBERY
9/19/2005 13:08,ATTEMPTED HOMICIDE WITH A GUN,Monday,BAYVIEW,NONE,4400 Block of 3RD ST,-122.3898637,37.73758611,ASSAULT
1/22/2014 22:55,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,TENDERLOIN,"ARREST, CITED",POWELL ST / OFARRELL ST,-122.4080405,37.7864094,OTHER OFFENSES
10/8/2010 10:30,"DEATH REPORT, NATURAL CAUSES",Friday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,NON-CRIMINAL
5/27/2003 0:14,ROBBERY OF A RESIDENCE WITH A GUN,Tuesday,MISSION,NONE,300 Block of SAN CARLOS ST,-122.4196948,37.75777528,ROBBERY
6/13/2004 18:30,PETTY THEFT FROM LOCKED AUTO,Sunday,MISSION,NONE,3700 Block of 20TH ST,-122.4246548,37.75834914,LARCENY/THEFT
5/2/2011 23:25,RESISTING ARREST,Monday,TARAVAL,JUVENILE CITED,100 Block of APTOS AV,-122.466758,37.72918458,OTHER OFFENSES
2/24/2007 3:00,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,INGLESIDE,NONE,300 Block of POPE ST,-122.4397708,37.71085207,VANDALISM
10/20/2011 22:00,STOLEN AUTOMOBILE,Thursday,MISSION,"ARREST, BOOKED",3100 Block of 24TH ST,-122.4157242,37.75246098,VEHICLE THEFT
6/3/2011 16:00,GRAND THEFT PICKPOCKET,Friday,CENTRAL,NONE,1300 Block of THE EMBARCADERONORTH ST,-122.4043871,37.80607839,LARCENY/THEFT
10/15/2009 16:15,COMMITTING PUBLIC NUISANCE,Thursday,PARK,"ARREST, BOOKED",HAIGHT ST / COLE ST,-122.4507099,37.76952623,DISORDERLY CONDUCT
4/6/2014 11:45,"DEATH REPORT, CAUSE UNKNOWN",Sunday,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.4130699,37.78202043,NON-CRIMINAL
10/8/2011 11:00,GRAND THEFT FROM A BUILDING,Saturday,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502,LARCENY/THEFT
10/13/2004 0:10,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,BAYVIEW,"ARREST, CITED",SAN BRUNO AV / WAYLAND ST,-122.4031046,37.72643338,OTHER OFFENSES
10/29/2004 7:00,"VEHICLE, RECOVERED, OTHER VEHICLE",Friday,MISSION,NONE,HAMPSHIRE ST / 20TH ST,-122.4079429,37.75930448,VEHICLE THEFT
8/28/2010 13:00,LOST PROPERTY,Saturday,MISSION,NONE,CHURCH ST / 22ND ST,-122.4277371,37.7548977,NON-CRIMINAL
10/18/2014 12:35,GRAND THEFT FROM LOCKED AUTO,Saturday,TARAVAL,NONE,2300 Block of NORIEGA ST,-122.4888079,37.75375194,LARCENY/THEFT
5/28/2008 0:01,"COUNTERFEITING, COINS OR NOTES",Wednesday,INGLESIDE,NONE,4400 Block of MISSION ST,-122.4331939,37.72691116,FORGERY/COUNTERFEITING
12/26/2012 9:30,STOLEN AUTOMOBILE,Wednesday,TARAVAL,NONE,1700 Block of 38TH AV,-122.4969652,37.75425166,VEHICLE THEFT
8/12/2012 12:30,LOST PROPERTY,Sunday,SOUTHERN,NONE,500 Block of 9TH ST,-122.4077021,37.77069679,NON-CRIMINAL
12/31/2010 21:30,STOLEN AUTOMOBILE,Friday,MISSION,NONE,21ST ST / GUERRERO ST,-122.4233328,37.75676889,VEHICLE THEFT
2/16/2004 21:30,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,CENTRAL,"ARREST, BOOKED",400 Block of MASON ST,-122.4099253,37.7877641,ASSAULT
9/3/2012 21:04,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,NORTHERN,NONE,1400 Block of POLK ST,-122.4206606,37.79009982,ASSAULT
