Dates,DayOfWeek,PdDistrict,Address,X,Y,Category
4/8/2007 13:00,Sunday,TENDERLOIN,TAYLOR ST / TURK ST,-122.4107688,37.78321452,LARCENY/THEFT
7/12/2012 10:30,Thursday,PARK,1800 Block of HAYES ST,-122.4468942,37.77377789,NON-CRIMINAL
5/6/2011 0:01,Friday,BAYVIEW,300 Block of PRINCETON ST,-122.4149365,37.72526859,OTHER OFFENSES
7/16/2011 21:53,Saturday,BAYVIEW,0 Block of ARDATH CT,-122.382247,37.73450252,OTHER OFFENSES
7/13/2014 20:17,Sunday,RICHMOND,SUTTER ST / PRESIDIO AV,-122.446249,37.78443614,OTHER OFFENSES
2/7/2015 12:50,Saturday,BAYVIEW,3RD ST / 24TH ST,-122.3878817,37.75411173,OTHER OFFENSES
3/8/2015 9:30,Sunday,INGLESIDE,700 Block of MOSCOW ST,-122.4316905,37.71577283,LARCENY/THEFT
3/22/2005 8:30,Tuesday,PARK,SCOTT ST / GROVE ST,-122.4363207,37.77613634,VEHICLE THEFT
5/8/2011 11:30,Sunday,BAYVIEW,1700 Block of 25TH ST,-122.3960451,37.75239403,ASSAULT
1/25/2006 21:30,Wednesday,INGLESIDE,500 Block of LONDON ST,-122.4370423,37.72044278,LARCENY/THEFT
9/5/2006 0:01,Tuesday,NORTHERN,FRANCISCO ST / VANNESS AV,-122.4249235,37.80320427,ASSAULT
12/15/2011 15:00,Thursday,TARAVAL,ORIZABA AV / BROAD ST,-122.4625674,37.71315137,SECONDARY CODES
4/18/2003 10:00,Friday,MISSION,16TH ST / POTRERO AV,-122.4075383,37.76578275,LARCENY/THEFT
3/8/2010 22:00,Monday,INGLESIDE,0 Block of BROOKDALE AV,-122.420891,37.71209207,KIDNAPPING
10/5/2014 17:15,Sunday,TENDERLOIN,TURK ST / HYDE ST,-122.4156949,37.7825852,LARCENY/THEFT
5/12/2015 19:00,Tuesday,MISSION,500 Block of BARTLETT ST,-122.4191389,37.74857313,BURGLARY
7/13/2014 19:43,Sunday,SOUTHERN,MISSION ST / 7TH ST,-122.4109392,37.77921226,DRUG/NARCOTIC
9/21/2005 17:24,Wednesday,TENDERLOIN,TURK ST / TAYLOR ST,-122.4107688,37.78321452,OTHER OFFENSES
10/14/2013 22:00,Monday,CENTRAL,TAYLOR ST / LOMBARD ST,-122.4146852,37.80262104,VEHICLE THEFT
5/21/2010 21:00,Friday,MISSION,18TH ST / EUREKA ST,-122.4382675,37.76069132,OTHER OFFENSES
6/27/2014 8:05,Friday,NORTHERN,VANNESS AV / VALLEJO ST,-122.4236053,37.79669089,ROBBERY
12/1/2007 13:50,Saturday,SOUTHERN,1000 Block of MARKET ST,-122.4110714,37.78175113,DRUG/NARCOTIC
8/11/2005 5:50,Thursday,BAYVIEW,0 Block of WATCHMAN WY,-122.395251,37.75534435,VANDALISM
7/29/2012 3:10,Sunday,BAYVIEW,6500 Block of 3RD ST,-122.3970735,37.71907699,ASSAULT
6/14/2006 8:00,Wednesday,NORTHERN,700 Block of ELLIS ST,-122.4185406,37.78407619,BURGLARY
8/24/2010 9:30,Tuesday,TENDERLOIN,100 Block of MASON ST,-122.4093368,37.78483373,LARCENY/THEFT
2/13/2005 17:45,Sunday,BAYVIEW,900 Block of OLMSTEAD ST,-122.4109684,37.72032701,OTHER OFFENSES
12/6/2004 20:16,Monday,TENDERLOIN,100 Block of HYDE ST,-122.4156697,37.78211985,OTHER OFFENSES
2/7/2004 8:30,Saturday,INGLESIDE,1800 Block of SILLIMAN ST,-122.4233266,37.72641252,MISSING PERSON
9/20/2012 13:15,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,LARCENY/THEFT
5/16/2009 0:01,Saturday,RICHMOND,100 Block of 12TH AV,-122.4711159,37.78543488,ASSAULT
3/21/2009 23:20,Saturday,INGLESIDE,4400 Block of MISSION ST,-122.4330753,37.7268546,WEAPON LAWS
10/22/2011 13:14,Saturday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,WEAPON LAWS
3/11/2006 0:01,Saturday,SOUTHERN,6TH ST / MISSION ST,-122.4087106,37.78097067,LARCENY/THEFT
8/23/2003 13:00,Saturday,CENTRAL,1000 Block of SUTTER ST,-122.4176507,37.78801585,OTHER OFFENSES
4/20/2013 20:00,Saturday,BAYVIEW,700 Block of SWEENY ST,-122.4178101,37.73025478,VEHICLE THEFT
2/5/2003 17:50,Wednesday,MISSION,22ND ST / SOUTH VAN NESS AV,-122.416569,37.7555688,WARRANTS
2/21/2007 18:00,Wednesday,CENTRAL,500 Block of LOMBARD ST,-122.4108934,37.80315075,LARCENY/THEFT
5/2/2007 9:00,Wednesday,INGLESIDE,0 Block of PASADENA ST,-122.4189654,37.708841,LARCENY/THEFT
4/18/2004 18:30,Sunday,SOUTHERN,0 Block of 9TH ST,-122.4157401,37.77713097,LARCENY/THEFT
1/23/2004 3:00,Friday,INGLESIDE,0 Block of BURR AV,-122.4146464,37.70990012,VEHICLE THEFT
10/13/2004 8:10,Wednesday,BAYVIEW,300 Block of THORNTON AV,-122.3960371,37.73125125,MISSING PERSON
2/16/2004 22:44,Monday,BAYVIEW,0 Block of CAMERON WY,-122.3871816,37.72096696,OTHER OFFENSES
5/11/2015 17:19,Monday,PARK,DEWEY BL / LAGUNAHONDA BL,-122.4591724,37.74728668,NON-CRIMINAL
2/8/2012 20:00,Wednesday,SOUTHERN,HOWARD ST / 8TH ST,-122.4116098,37.77622099,LARCENY/THEFT
12/1/2012 15:45,Saturday,TENDERLOIN,100 Block of LEAVENWORTH ST,-122.4138932,37.78234652,DRUG/NARCOTIC
12/8/2014 5:30,Monday,CENTRAL,700 Block of PINE ST,-122.4076808,37.79119725,VEHICLE THEFT
6/1/2005 10:00,Wednesday,NORTHERN,700 Block of 14TH ST,-122.4306311,37.76757391,SUSPICIOUS OCC
9/5/2008 22:00,Friday,NORTHERN,FELL ST / FILLMORE ST,-122.4310144,37.77490211,LARCENY/THEFT
3/24/2007 2:00,Saturday,PARK,800 Block of BAKER ST,-122.4418929,37.77878941,ASSAULT
6/28/2007 22:33,Thursday,NORTHERN,1600 Block of POLK ST,-122.4208964,37.79195678,LIQUOR LAWS
8/8/2013 22:00,Thursday,NORTHERN,2000 Block of CHESTNUT ST,-122.4367758,37.8006947,SUSPICIOUS OCC
3/1/2004 22:38,Monday,MISSION,SAN CARLOS ST / SYCAMORE ST,-122.4202157,37.76266518,OTHER OFFENSES
1/22/2008 16:00,Tuesday,MISSION,2900 Block of 24TH ST,-122.411426,37.75260197,MISSING PERSON
6/4/2011 12:30,Saturday,BAYVIEW,1200 Block of CONNECTICUT ST,-122.3962703,37.7504525,VEHICLE THEFT
9/6/2010 23:00,Monday,RICHMOND,11TH AV / ANZA ST,-122.4694947,37.77884741,VEHICLE THEFT
3/19/2009 9:00,Thursday,TARAVAL,0 Block of CRYSTAL ST,-122.4606879,37.71001313,MISSING PERSON
1/16/2005 8:45,Sunday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,DRUG/NARCOTIC
7/11/2004 15:30,Sunday,NORTHERN,2300 Block of BUCHANAN ST,-122.4310732,37.79156871,MISSING PERSON
10/17/2012 18:30,Wednesday,NORTHERN,200 Block of WEBSTER ST,-122.4290137,37.77301737,LARCENY/THEFT
1/13/2010 10:29,Wednesday,TENDERLOIN,500 Block of EDDY ST,-122.4167107,37.78335704,OTHER OFFENSES
7/12/2013 18:55,Friday,SOUTHERN,TURK ST / MASON ST,-122.4089536,37.78328787,WARRANTS
1/24/2015 1:15,Saturday,SOUTHERN,HARRISON ST / 6TH ST,-122.4040716,37.77727419,OTHER OFFENSES
2/22/2008 21:50,Friday,MISSION,500 Block of EUREKA ST,-122.4375006,37.75348516,LARCENY/THEFT
11/11/2013 6:00,Monday,SOUTHERN,MINNA ST / NEWMONTGOMERY ST,-122.3999775,37.78701208,VANDALISM
6/19/2011 22:30,Sunday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,VANDALISM
7/11/2011 8:00,Monday,SOUTHERN,1100 Block of MISSION ST,-122.4116262,37.77858957,SUSPICIOUS OCC
9/17/2007 8:30,Monday,TARAVAL,1100 Block of EUCALYPTUS DR,-122.4839859,37.73099118,LARCENY/THEFT
10/14/2013 12:30,Monday,INGLESIDE,300 Block of FLOOD AV,-122.4477342,37.72994223,FRAUD
10/2/2009 22:30,Friday,MISSION,2300 Block of 16TH ST,-122.4095299,37.76571844,WARRANTS
7/13/2012 20:50,Friday,CENTRAL,900 Block of HYDE ST,-122.4170443,37.78959528,ASSAULT
7/9/2007 11:30,Monday,MISSION,CESAR CHAVEZ ST / HAMPSHIRE ST,-122.406759,37.74876723,OTHER OFFENSES
1/7/2015 9:00,Wednesday,TARAVAL,100 Block of BUCARELI DR,-122.4806265,37.71639912,OTHER OFFENSES
1/23/2013 14:00,Wednesday,CENTRAL,0 Block of CALIFORNIA ST,-122.3970103,37.79364042,OTHER OFFENSES
1/25/2003 12:20,Saturday,CENTRAL,700 Block of CLAY ST,-122.4060109,37.79435664,ASSAULT
8/25/2006 10:00,Friday,RICHMOND,2000 Block of BRODERICK ST,-122.4423203,37.78923905,TRESPASS
5/28/2009 9:45,Thursday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439,MISSING PERSON
8/10/2007 15:15,Friday,PARK,800 Block of CENTRAL AV,-122.4449947,37.77743976,MISSING PERSON
2/4/2015 15:00,Wednesday,MISSION,2500 Block of MISSION ST,-122.4187538,37.75622501,NON-CRIMINAL
8/8/2004 17:00,Sunday,BAYVIEW,1300 Block of REVERE AV,-122.3855455,37.72897973,MISSING PERSON
3/10/2012 4:01,Saturday,PARK,1500 Block of 7TH AV,-122.4639145,37.75945081,DRUNKENNESS
4/3/2003 18:30,Thursday,BAYVIEW,1000 Block of KANSAS ST,-122.4026716,37.75642298,VEHICLE THEFT
1/25/2015 5:40,Sunday,INGLESIDE,300 Block of VIENNA ST,-122.4286136,37.7227654,ASSAULT
1/13/2013 10:00,Sunday,CENTRAL,600 Block of SACRAMENTO ST,-122.4034976,37.79376733,LARCENY/THEFT
2/18/2003 10:24,Tuesday,MISSION,3000 Block of 16TH ST,-122.420081,37.76508154,DRUG/NARCOTIC
6/26/2007 8:15,Tuesday,SOUTHERN,400 Block of MAIN ST,-122.3894855,37.78754336,LARCENY/THEFT
2/18/2015 18:51,Wednesday,TENDERLOIN,LEAVENWORTH ST / GOLDEN GATE AV,-122.4138696,37.78186219,OTHER OFFENSES
1/8/2013 23:02,Tuesday,MISSION,2400 Block of MARKET ST,-122.4357738,37.76245918,WARRANTS
7/1/2010 13:00,Thursday,CENTRAL,JEFFERSON ST / TAYLOR ST,-122.4158057,37.80821201,LARCENY/THEFT
2/5/2007 8:10,Monday,BAYVIEW,REVERE AV / JENNINGS ST,-122.3864207,37.72954477,OTHER OFFENSES
5/29/2012 15:00,Tuesday,INGLESIDE,ATHENS ST / AMAZON AV,-122.4336394,37.71475332,OTHER OFFENSES
4/3/2014 12:00,Thursday,CENTRAL,200 Block of CALIFORNIA ST,-122.3993925,37.79333689,EMBEZZLEMENT
7/12/2011 23:34,Tuesday,SOUTHERN,900 Block of MARKET ST,-122.4095367,37.78269112,NON-CRIMINAL
10/31/2005 16:30,Monday,MISSION,2300 Block of MISSION ST,-122.4190589,37.75942275,BURGLARY
10/5/2014 15:50,Sunday,INGLESIDE,0 Block of PUEBLO ST,-122.4170757,37.70879831,MISSING PERSON
11/30/2012 0:30,Friday,NORTHERN,EDDY ST / POLK ST,-122.4191831,37.78309982,ASSAULT
11/20/2011 15:20,Sunday,TARAVAL,1300 Block of 25TH AV,-122.483418,37.76233315,SUSPICIOUS OCC
4/18/2012 13:00,Wednesday,INGLESIDE,0 Block of LIEBIG ST,-122.4555863,37.70819392,MISSING PERSON
3/5/2008 14:15,Wednesday,INGLESIDE,100 Block of EUGENIA AV,-122.4205386,37.7415095,LARCENY/THEFT
10/14/2014 20:30,Tuesday,PARK,1500 Block of TURK ST,-122.4346312,37.7802344,ASSAULT
5/4/2013 10:00,Saturday,MISSION,1400 Block of SAN BRUNO AV,-122.4040894,37.75097194,LARCENY/THEFT
4/3/2012 16:30,Tuesday,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,LARCENY/THEFT
11/2/2008 11:01,Sunday,SOUTHERN,1000 Block of MARKET ST,-122.4110714,37.78175113,DRUG/NARCOTIC
7/9/2009 23:36,Thursday,BAYVIEW,MENDELL ST / KIRKWOOD AV,-122.3880931,37.73710771,OTHER OFFENSES
10/31/2014 20:30,Friday,SOUTHERN,0 Block of SUMNER ST,-122.4104473,37.77632309,LARCENY/THEFT
11/1/2008 1:30,Saturday,SOUTHERN,500 Block of HOWARD ST,-122.3970324,37.78782467,NON-CRIMINAL
2/24/2011 0:50,Thursday,NORTHERN,2200 Block of POLK ST,-122.4220768,37.7971265,DRUG/NARCOTIC
5/18/2005 11:49,Wednesday,TARAVAL,400 Block of GONZALEZ DR,-122.4765063,37.7161161,OTHER OFFENSES
10/30/2004 8:00,Saturday,TARAVAL,2000 Block of JUDAH ST,-122.4839738,37.76144805,ASSAULT
1/22/2004 8:30,Thursday,NORTHERN,100 Block of CHURCH ST,-122.4291599,37.76906124,WARRANTS
9/7/2012 17:48,Friday,MISSION,24TH ST / MISSION ST,-122.4184482,37.75223917,WARRANTS
12/16/2006 23:00,Saturday,CENTRAL,500 Block of JACKSON ST,-122.4047668,37.79620227,VEHICLE THEFT
3/17/2003 18:00,Monday,NORTHERN,2300 Block of BUCHANAN ST,-122.4310732,37.79156871,TRESPASS
6/29/2007 3:00,Friday,INGLESIDE,500 Block of CARTER ST,-122.423628,37.70880618,ASSAULT
8/20/2008 20:30,Wednesday,RICHMOND,2200 Block of CLEMENT ST,-122.483276,37.78204392,LARCENY/THEFT
11/1/2006 11:00,Wednesday,SOUTHERN,1300 Block of MARKET ST,-122.4169911,37.77707419,EMBEZZLEMENT
8/10/2014 17:33,Sunday,SOUTHERN,800 Block of MARKET ST,-122.4076335,37.78418935,WARRANTS
7/15/2011 18:15,Friday,INGLESIDE,1500 Block of GENEVA AV,-122.4308263,37.7124349,ASSAULT
3/20/2012 7:00,Tuesday,TENDERLOIN,300 Block of EDDY ST,-122.4137537,37.78373004,VANDALISM
3/5/2013 18:00,Tuesday,BAYVIEW,200 Block of CONNECTICUT ST,-122.3976217,37.76314132,VEHICLE THEFT
9/9/2005 14:00,Friday,CENTRAL,WASHINGTON ST / MASON ST,-122.4113679,37.7945248,VEHICLE THEFT
12/27/2014 15:00,Saturday,RICHMOND,3700 Block of CALIFORNIA ST,-122.4554684,37.78621097,LARCENY/THEFT
7/14/2007 1:45,Saturday,MISSION,ALABAMA ST / 24TH ST,-122.4109627,37.75268492,RECOVERED VEHICLE
12/31/2010 18:00,Friday,CENTRAL,1800 Block of POWELL ST,-122.4111807,37.80163565,VANDALISM
6/30/2013 16:00,Sunday,SOUTHERN,1000 Block of MARKET ST,-122.4110714,37.78175113,ROBBERY
2/10/2013 1:11,Sunday,SOUTHERN,MARKET ST / 7TH ST,-122.4125153,37.78047775,DRUNKENNESS
3/30/2015 13:50,Monday,MISSION,1700 Block of HARRISON ST,-122.4133542,37.7690748,DRUG/NARCOTIC
6/9/2004 0:45,Wednesday,PARK,1700 Block of WALLER ST,-122.4525182,37.76828167,OTHER OFFENSES
4/2/2003 23:20,Wednesday,NORTHERN,POLK ST / WILLOW ST,-122.4192748,37.78356805,DISORDERLY CONDUCT
4/14/2009 14:26,Tuesday,MISSION,16TH ST / TREAT AV,-122.4131076,37.76544802,PROSTITUTION
7/7/2003 9:40,Monday,SOUTHERN,900 Block of MARKET ST,-122.4084211,37.78356994,DRUNKENNESS
12/15/2006 6:30,Friday,SOUTHERN,200 Block of KING ST,-122.3931106,37.77731032,BURGLARY
11/24/2009 1:45,Tuesday,PARK,600 Block of HAIGHT ST,-122.4329183,37.77173653,LARCENY/THEFT
10/15/2008 2:48,Wednesday,NORTHERN,500 Block of HAYES ST,-122.4254163,37.77662802,VANDALISM
3/7/2009 18:15,Saturday,BAYVIEW,100 Block of KAREN CT,-122.4075313,37.72329109,NON-CRIMINAL
4/1/2003 20:30,Tuesday,MISSION,3800 Block of 20TH ST,-122.4269251,37.75810171,LARCENY/THEFT
6/28/2012 12:00,Thursday,INGLESIDE,5200 Block of MISSION ST,-122.442127,37.71499772,DRUG/NARCOTIC
1/10/2015 16:08,Saturday,SOUTHERN,MISSION ST / 5TH ST,-122.406482,37.78273179,NON-CRIMINAL
2/8/2013 23:30,Friday,SOUTHERN,1500 Block of MISSION ST,-122.4175234,37.77386703,LARCENY/THEFT
4/23/2005 20:00,Saturday,TARAVAL,28TH AV / PACHECO ST,-122.4858571,37.75008418,VEHICLE THEFT
9/11/2010 17:30,Saturday,SOUTHERN,200 Block of SPEAR ST,-122.391782,37.79063977,LARCENY/THEFT
5/27/2008 9:00,Tuesday,PARK,1400 Block of 7TH AV,-122.4640448,37.76131618,MISSING PERSON
7/3/2011 17:42,Sunday,TARAVAL,3200 Block of 20TH AV,-122.4756475,37.72852806,OTHER OFFENSES
3/7/2005 2:40,Monday,CENTRAL,700 Block of UNION ST,-122.4112187,37.80013493,BURGLARY
3/16/2004 16:35,Tuesday,PARK,HAIGHT ST / SHRADER ST,-122.4518646,37.76935054,DRUG/NARCOTIC
12/22/2003 16:30,Monday,SOUTHERN,800 Block of BRANNAN ST,-122.404385,37.77219582,FRAUD
2/21/2012 21:00,Tuesday,MISSION,800 Block of CASTRO ST,-122.4345755,37.75567172,ROBBERY
3/20/2007 20:00,Tuesday,INGLESIDE,500 Block of PORTOLA DR,-122.451164,37.74556401,LARCENY/THEFT
8/9/2013 7:33,Friday,SOUTHERN,MARKET ST / MASON ST,-122.4089536,37.78328787,NON-CRIMINAL
5/6/2005 13:27,Friday,MISSION,3800 Block of 20TH ST,-122.4269357,37.75821124,DRUG/NARCOTIC
8/20/2007 14:01,Monday,BAYVIEW,4700 Block of 3RD ST,-122.3906896,37.73521723,DRUG/NARCOTIC
12/28/2014 20:30,Sunday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012,ASSAULT
11/20/2005 20:30,Sunday,SOUTHERN,5TH ST / BRYANT ST,-122.4003024,37.77779923,ROBBERY
3/4/2009 20:30,Wednesday,TARAVAL,100 Block of DESOTO ST,-122.4653369,37.72429292,OTHER OFFENSES
2/26/2006 20:00,Sunday,BAYVIEW,0 Block of NIBBI CT,-122.3964142,37.71025891,LARCENY/THEFT
4/29/2015 20:00,Wednesday,BAYVIEW,600 Block of VERMONT ST,-122.4042644,37.7614568,VEHICLE THEFT
2/7/2005 7:00,Monday,SOUTHERN,0 Block of FOLSOM ST,-122.390556,37.79047504,VANDALISM
11/13/2006 20:00,Monday,TENDERLOIN,TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311,OTHER OFFENSES
11/13/2008 16:00,Thursday,INGLESIDE,ALEMANY BL / SAN JOSE AV,-122.4570654,37.71011137,OTHER OFFENSES
10/27/2003 17:33,Monday,SOUTHERN,300 Block of FREMONT ST,-122.3927612,37.78740785,NON-CRIMINAL
4/3/2015 2:06,Friday,MISSION,200 Block of SANCHEZ ST,-122.4310214,37.76510225,LARCENY/THEFT
3/22/2005 19:51,Tuesday,BAYVIEW,16TH ST / ILLINOIS ST,-122.3881701,37.76695713,WARRANTS
1/12/2011 12:21,Wednesday,TENDERLOIN,0 Block of TURK ST,-122.4098537,37.78338624,OTHER OFFENSES
10/16/2009 14:11,Friday,SOUTHERN,MISSION ST / 6TH ST,-122.4087106,37.78097067,OTHER OFFENSES
11/2/2013 16:19,Saturday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012,SUSPICIOUS OCC
4/23/2006 9:45,Sunday,MISSION,1000 Block of POTRERO AV,-122.4065391,37.75648641,NON-CRIMINAL
10/6/2010 19:00,Wednesday,TARAVAL,1300 Block of JUDAH ST,-122.4764677,37.76162699,OTHER OFFENSES
12/30/2007 16:23,Sunday,MISSION,0 Block of ALBION ST,-122.4232659,37.76564952,WARRANTS
4/20/2008 12:00,Sunday,SOUTHERN,1200 Block of MARKET ST,-122.4154488,37.77829352,NON-CRIMINAL
9/28/2004 0:23,Tuesday,SOUTHERN,MARKET ST / MASON ST,-122.4089536,37.78328787,WARRANTS
8/7/2003 4:40,Thursday,RICHMOND,FULTON ST / 3RD AV,-122.4605527,37.77402999,OTHER OFFENSES
9/21/2010 16:11,Tuesday,PARK,300 Block of WOODSIDE AV,-122.4527167,37.74574514,ASSAULT
4/18/2012 11:38,Wednesday,INGLESIDE,400 Block of GOLDMINE DR,-122.4370181,37.73946993,NON-CRIMINAL
11/16/2005 16:30,Wednesday,MISSION,400 Block of VALENCIA ST,-122.4219944,37.76531485,SUSPICIOUS OCC
3/8/2013 14:50,Friday,SOUTHERN,0 Block of WASHBURN ST,-122.4144063,37.77523622,NON-CRIMINAL
11/20/2011 11:10,Sunday,MISSION,400 Block of VALENCIA ST,-122.4219351,37.76613439,LARCENY/THEFT
3/26/2005 18:00,Saturday,MISSION,300 Block of JERSEY ST,-122.4329162,37.75050559,VEHICLE THEFT
10/9/2010 1:30,Saturday,TENDERLOIN,200 Block of ELLIS ST,-122.4103235,37.78512252,NON-CRIMINAL
2/23/2008 18:55,Saturday,TENDERLOIN,TURK ST / LARKIN ST,-122.4173405,37.7823799,LARCENY/THEFT
10/1/2009 17:55,Thursday,BAYVIEW,0 Block of VESTA ST,-122.399995,37.73089146,DRUG/NARCOTIC
6/15/2011 16:10,Wednesday,SOUTHERN,0 Block of THE EMBARCADEROSOUTH ST,-122.3883799,37.78331041,TRESPASS
12/4/2010 10:00,Saturday,INGLESIDE,200 Block of MULLEN AV,-122.4072981,37.74688684,OTHER OFFENSES
4/14/2003 23:50,Monday,CENTRAL,1500 Block of SACRAMENTO ST,-122.4184062,37.79175718,OTHER OFFENSES
10/14/2008 0:10,Tuesday,MISSION,SHOTWELL ST / 19TH ST,-122.4159298,37.760433,PROSTITUTION
5/2/2013 17:45,Thursday,TENDERLOIN,100 Block of OFARRELL ST,-122.4072441,37.78656476,LARCENY/THEFT
11/28/2008 10:25,Friday,SOUTHERN,800 Block of MARKET ST,-122.4066906,37.78520719,LARCENY/THEFT
11/4/2010 13:00,Thursday,RICHMOND,2600 Block of ANZA ST,-122.4765689,37.77847423,ASSAULT
4/13/2004 15:30,Tuesday,SOUTHERN,300 Block of TOWNSEND ST,-122.3961641,37.77623288,VEHICLE THEFT
7/28/2010 14:55,Wednesday,BAYVIEW,200 Block of WILLIAMS AV,-122.3977444,37.72993469,WARRANTS
11/28/2013 13:30,Thursday,SOUTHERN,700 Block of HARRISON ST,-122.3978145,37.78213725,LARCENY/THEFT
9/22/2007 12:07,Saturday,PARK,0 Block of KEZAR DR,-122.4551273,37.76952002,DRUG/NARCOTIC
10/3/2005 23:42,Monday,BAYVIEW,1500 Block of SHAFTER AV,-122.389769,37.73056369,WARRANTS
6/14/2003 7:49,Saturday,MISSION,15TH ST / SAN BRUNO AV,-122.4057096,37.76719953,DISORDERLY CONDUCT
4/30/2013 18:30,Tuesday,INGLESIDE,SCHWERIN ST / KELLOCH AV,-122.4122329,37.70861726,ROBBERY
7/20/2009 20:30,Monday,NORTHERN,TURK ST / FILLMORE ST,-122.4321428,37.78049558,LARCENY/THEFT
2/12/2006 3:45,Sunday,MISSION,23RD ST / SHOTWELL ST,-122.415322,37.75403431,VANDALISM
4/9/2006 16:57,Sunday,SOUTHERN,900 Block of MARKET ST,-122.4085951,37.78370693,DRUG/NARCOTIC
11/12/2013 10:30,Tuesday,RICHMOND,2000 Block of POST ST,-122.4355758,37.78489228,BURGLARY
8/7/2008 15:00,Thursday,MISSION,2300 Block of FOLSOM ST,-122.4146955,37.75968618,OTHER OFFENSES
9/5/2007 18:58,Wednesday,MISSION,0 Block of HOFF ST,-122.4205757,37.76418195,OTHER OFFENSES
3/8/2005 23:30,Tuesday,SOUTHERN,HOWARD ST / 2ND ST,-122.3982616,37.78677876,LARCENY/THEFT
9/29/2003 8:06,Monday,MISSION,300 Block of SAN CARLOS ST,-122.4198327,37.75776699,OTHER OFFENSES
4/1/2013 0:01,Monday,BAYVIEW,4700 Block of 3RD ST,-122.3906896,37.73521723,ASSAULT
6/28/2010 3:00,Monday,TARAVAL,ULLOA ST / 37TH AV,-122.484132,37.74080376,OTHER OFFENSES
9/2/2009 0:26,Wednesday,TENDERLOIN,ELLIS ST / JONES ST,-122.4127841,37.78486569,OTHER OFFENSES
7/25/2009 0:01,Saturday,BAYVIEW,3200 Block of 3RD ST,-122.3874624,37.7475593,VANDALISM
5/6/2007 9:32,Sunday,MISSION,900 Block of VALENCIA ST,-122.4210852,37.75728953,NON-CRIMINAL
3/16/2015 6:45,Monday,MISSION,14TH ST / SOUTH VAN NESS AV,-122.4178034,37.76840431,LARCENY/THEFT
12/18/2010 2:58,Saturday,RICHMOND,400 Block of FUNSTON AV,-122.4716366,37.77970124,OTHER OFFENSES
7/10/2006 23:43,Monday,TARAVAL,HAROLD AV / BRUCE AV,-122.4531004,37.72212098,SUSPICIOUS OCC
5/2/2007 15:00,Wednesday,CENTRAL,900 Block of CALIFORNIA ST,-122.4099994,37.79188234,NON-CRIMINAL
2/7/2013 9:00,Thursday,TARAVAL,100 Block of CLAREMONT BL,-122.4637879,37.74257558,FRAUD
5/6/2012 14:27,Sunday,CENTRAL,0 Block of CLAY ST,-122.3961706,37.79548699,WARRANTS
1/9/2003 22:40,Thursday,NORTHERN,700 Block of ELLIS ST,-122.4185621,37.78418471,OTHER OFFENSES
11/24/2014 14:30,Monday,CENTRAL,0 Block of BEACH ST,-122.4098773,37.8080501,NON-CRIMINAL
1/25/2006 17:59,Wednesday,TARAVAL,1500 Block of SLOAT BL,-122.4897062,37.73422132,OTHER OFFENSES
1/24/2013 20:30,Thursday,BAYVIEW,0 Block of LEDYARD ST,-122.4021166,37.73323547,MISSING PERSON
3/2/2004 17:04,Tuesday,MISSION,16TH ST / HOFF ST,-122.4205804,37.76499686,OTHER OFFENSES
3/25/2010 23:40,Thursday,CENTRAL,800 Block of POST ST,-122.4158219,37.78729329,ASSAULT
1/23/2004 20:00,Friday,NORTHERN,3200 Block of PIERCE ST,-122.4393685,37.79993194,VEHICLE THEFT
1/9/2007 21:30,Tuesday,TARAVAL,600 Block of VICTORIA ST,-122.4652491,37.72249241,MISSING PERSON
2/23/2010 23:15,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071,NON-CRIMINAL
3/9/2014 11:00,Sunday,SOUTHERN,FOLSOM ST / RODGERS ST,-122.4094824,37.77545062,LARCENY/THEFT
4/9/2005 11:00,Saturday,BAYVIEW,1400 Block of EVANS AV,-122.3855587,37.74153926,VEHICLE THEFT
4/10/2005 19:00,Sunday,TARAVAL,200 Block of WINSTON DR,-122.4779767,37.72693464,LARCENY/THEFT
7/12/2011 12:50,Tuesday,NORTHERN,100 Block of CHURCH ST,-122.4290803,37.76819797,NON-CRIMINAL
11/19/2006 16:20,Sunday,CENTRAL,2400 Block of HYDE ST,-122.4198304,37.80343414,LARCENY/THEFT
10/3/2007 12:55,Wednesday,NORTHERN,400 Block of MCALLISTER ST,-122.4194482,37.78020919,NON-CRIMINAL
11/14/2008 15:00,Friday,SOUTHERN,0 Block of DIVISION ST,-122.4037136,37.76984423,LARCENY/THEFT
8/11/2012 21:17,Saturday,MISSION,16TH ST / MISSION ST,-122.4196718,37.76505012,OTHER OFFENSES
11/13/2004 2:00,Saturday,PARK,1100 Block of PAGE ST,-122.4397495,37.77193696,DRUG/NARCOTIC
